title,url,date_published,snippet,body
100 days of war in Ukraine: how the conflict has developed,https://amp.theguardian.com/world/ng-interactive/2022/jun/01/100-days-of-war-in-ukraine-how-the-conflict-has-developed,2022-06-01T09:02:09Z,Friday marks the 100th day of Vladimir Putin’s war in Ukraine. This is how the Russian president’s ‘special military operation’ evolved into a bloody war of attritionWARNING: this piece contains distressing and violent imageryAfter months of buildup and numer…,"WARNING: this piece contains distressing and violent imagery
After months of buildup and numerous denials that any invasion was planned, Vladimir Putin announced on 24 February that he had launched … [+1182 chars]"
Timid Biden condemns Ukrainians to an agonising war without end | Simon Tisdall,https://amp.theguardian.com/world/2022/jun/05/timid-biden-condemns-ukrainians-to-an-agonising-war-without-end,2022-06-05T08:00:01Z,"By failing to act boldly and face down the Russians, Nato ensures this conflict will run and runIt seems odd, to put it mildly, that Joe Biden is happy to supply Ukraine with advanced rockets as long as it does not fire them at Russia. Vladimir Putin can aim …","It seems odd, to put it mildly, that Joe Biden is happy to supply Ukraine with advanced rockets as long as it does not fire them at Russia. Vladimir Putin can aim missiles at Ukrainians from across t… [+5958 chars]"
"Cutting works by Russian artists is ‘stupid’, says Pussy Riot member",https://amp.theguardian.com/world/2022/jun/21/cutting-works-by-russian-artists-is-stupid-says-pussy-riot-member,2022-06-20T23:01:20Z,"Maria Alyokhina calls on artistic community to unite over Ukraine and repression in RussiaDecisions by cultural institutions to cut works by Russian artists and writers are “just stupid”, a member of the Russian punk protest group Pussy Riot has said, as she …","Decisions by cultural institutions to cut works by Russian artists and writers are just stupid, a member of the Russian punk protest group Pussy Riot has said, as she called for the artistic communit… [+3655 chars]"
Russia rakes in nearly $20bn from oil exports in May,https://amp.theguardian.com/business/2022/jun/15/russia-rakes-in-nearly-20bn-from-oil-exports-in-may,2022-06-15T14:08:47Z,"Rise in revenues is setback for west’s efforts to hit Russian economy in wake of Ukraine invasionRussia raked in around $20bn (£16.6bn) from oil exports in May, as revenues bounced back to prewar levels in a setback to western efforts to choke off its economy…","Russia raked in around $20bn (£16.6bn) from oil exports in May, as revenues bounced back to prewar levels in a setback to western efforts to choke off its economy following its invasion of Ukraine.
… [+2774 chars]"
The Guardian view on defunding the Kremlin’s war machine: more must be done | Editorial,https://amp.theguardian.com/commentisfree/2022/jun/27/the-guardian-view-on-defunding-the-kremlins-war-machine-more-must-be-done,2022-06-27T17:29:16Z,"G7 leaders are right to promote a global price cap on Russian oil and gasThe residential area of Kyiv hit by four missile strikes on Sunday was also targeted in April, as the UN secretary-general, António Guterres, visited the city. This time – after weeks du…","The residential area of Kyiv hit by four missile strikes on Sunday was also targeted in April, as the UN secretary-general, António Guterres, visited the city. This time after weeks during which the … [+3230 chars]"
‘We were all wrong’: how Germany got hooked on Russian energy,https://amp.theguardian.com/world/2022/jun/02/germany-dependence-russian-energy-gas-oil-nord-stream,2022-06-02T05:00:30Z,"Germany has been forced to admit it was a terrible mistake to become so dependent on Russian oil and gas. So why did it happen?On Sunday 1 February 1970, senior politicians and gas executives from Russia and Germany gathered at the upmarket Hotel Kaiserhof in…","On Sunday 1 February 1970, senior politicians and gas executives from Russia and Germany gathered at the upmarket Hotel Kaiserhof in Essen. They were there to celebrate the signing of a contract for … [+26501 chars]"
Russia-Ukraine war: what we know on day 105 of the invasion,https://amp.theguardian.com/world/2022/jun/08/russia-ukraine-war-what-we-know-on-day-105-of-the-invasion,2022-06-08T00:43:19Z,Ukrainian forces fight to stave off Russian attacks in Sievierodonestk as 800 civilians reportedly take refuge in a chemical factory in the city<ul><li>Russia-Ukraine war: latest updates</li><li>See all our Russia-Ukraine war coverage</li></ul> Continue readi…,"<li>Ukrainian forces are finding it hard to stave off Russian attacks in the centre of Sievierodonestk but Moscow does not control the eastern city, regional officials say. Russian forces have seized… [+4641 chars]"
Russia-Ukraine war: what we know on day 113 of the invasion,https://amp.theguardian.com/world/2022/jun/16/russia-ukraine-war-what-we-know-on-day-113-of-the-invasion,2022-06-16T00:01:33Z,Ukraine defies Russian ultimatum to surrender Sievierodonetsk as hundreds remain trapped in bunkers beneath chemical plant<ul><li>Russia-Ukraine war: latest updates</li></ul> Continue reading...,"<li>Ukraine has so far defied a Russian ultimatum to surrender Sievierodonetsk, with Moscow controlling 80% of the city, a focal point of Russias advances in the east of the country.Russia demanded U… [+4490 chars]"
Burger and two fries? Russia unveils logo as it replaces McDonald’s,https://amp.theguardian.com/world/2022/jun/10/burger-and-two-fries-russia-unveils-logo-as-it-replaces-mcdonalds,2022-06-10T10:10:50Z,"More than 1,000 former restaurants of US fast-food chain to be taken over by as yet unnamed brandThe replacement for McDonald’s in Russia has unveiled its new logo, ahead of a grand reopening on Sunday. The reopening is timed to coincide with Russia Day, cele…","The replacement for McDonalds in Russia has unveiled its new logo, ahead of a grand reopening on Sunday. The reopening is timed to coincide with Russia Day, celebrating the countrys independence, at … [+1725 chars]"
Vienna reclaims title of the world’s most liveable city,https://amp.theguardian.com/world/2022/jun/23/vienna-reclaims-title-of-the-worlds-most-liveable-city,2022-06-23T01:43:15Z,"Aannual rankings return Austria’s capital to first place, as former title-holder Auckland tumbles to 34th and Ukraine war sees eastern cities slumpThe Austrian capital, Vienna, has made a comeback as the world’s most liveable city, according to an annual repo…","The Austrian capital, Vienna, has made a comeback as the worlds most liveable city, according to an annual report from the Economist.
Vienna snatched the top spot from New Zealand city Auckland, whi… [+3103 chars]"
West to rebuke Iran over lack of cooperation with nuclear watchdog,https://amp.theguardian.com/world/2022/jun/08/west-to-rebuke-iran-over-lack-of-cooperation-with-nuclear-watchdog,2022-06-08T15:44:15Z,"Move at IAEA board meeting may deepen impasse over talks to bring US back into 2015 nuclear dealEurope and the US will rebuke Iran this week for failing to cooperate with the UN nuclear inspectorate, a move that has angered Iran’s leadership and may deepen th…","Europe and the US will rebuke Iran this week for failing to cooperate with the UN nuclear inspectorate, a move that has angered Irans leadership and may deepen the impasse over talks to bring the US … [+4862 chars]"
Russia-Ukraine war latest: Sievierodonetsk sees ‘fierce street fighting’; Zelenskiy says peace talks ‘at level zero’ – live,https://www.theguardian.com/world/live/2022/jun/07/russia-ukraine-war-latest-sievierodonetsk-sees-fierce-street-fighting-zelenskiy-says-as-peace-talks-at-level-zero-live,2022-06-07T04:55:54Z,"Ukrainian forces facing Russian onslaught in Donbas region are ‘standing strong’, Zelenskiy says, while talks of a ceasefire with Russia remain stalled<ul><li>Russian-language Ukrainian TV channel aims to topple Putin</li><li>Ukraine needs many more rocket la…","Zelenskiy thanks Johnson for 'complete understanding'
Volodymyr Zelenskiy also had kind words for the beleaguered Boris Johnson in his Monday night address, thanking the UK for providing precisely t… [+8645 chars]"
Proposed price cap on Russian oil moves closer at G7 summit,https://amp.theguardian.com/world/2022/jun/26/proposed-price-cap-on-russian-oil-moves-closer-at-g7-summit,2022-06-26T18:49:47Z,Western leaders hope to tighten vice around Vladimir Putin without causing backlash at home or in global southA proposed cap on the price of Russian oil and pipeline gas to slash the Kremlin’s revenues and reduce inflationary pressures in the west gathered su…,"A proposed cap on the price of Russian oil and pipeline gas to slash the Kremlins revenues and reduce inflationary pressures in the west gathered support on Sunday as G7 leaders met in Bavaria.
The … [+4349 chars]"
"Al-Qaida enjoying a haven in Afghanistan under Taliban, UN warns",https://amp.theguardian.com/world/2022/jun/03/al-qaida-enjoying-a-haven-in-afghanistan-under-taliban-un-warns,2022-06-03T11:29:27Z,Intelligence report raises fears country could again become base for international terrorists with attack possible in year or two Al-Qaida has a safe haven in Afghanistan under the Taliban and “increased freedom of action” with the potential of launching new …,"Al-Qaida has a safe haven in Afghanistan under the Taliban and increased freedom of action with the potential of launching new long-distance attacks in coming years, a UN report based on intelligence… [+4609 chars]"
"Russia-Ukraine war: EU to give fast-tracked opinion on Kyiv bid; Russia low on troops and missiles, UK defence chief says – live",https://www.theguardian.com/world/live/2022/jun/17/russia-ukraine-war-eu-to-give-fast-tracked-opinion-on-kyiv-bid-russia-low-on-troops-and-missiles-uk-defence-chief-says-live,2022-06-17T05:06:47Z,"Volodymyr Zelenskiy says Ukraine ready to put in the work to become an EU member; Russia will emerge a ‘more diminished power’, says British Admiral Sir Tony Radakin <ul><li>Russia has ‘strategically lost’ war, says UK defence chief</li><li>Hologram Zelenskiy…","EU to give fast-tracked opinion on Ukraine membership bid
The European Commission will meet today to give its fast-tracked opinion on Ukraines bid for EU candidacy, a step closer to membership for t… [+8453 chars]"
